RegistrationID,BuildingID,BoroID_x,Boro,HouseNumber,LowHouseNumber,HighHouseNumber,StreetName,StreetCode,Zip,Block,Lot,BIN,CommunityBoard,LastRegistrationDate,RegistrationEndDate,ADDRESS_ID,H_NO,the_geom,HNO_SUFFIX,HYPHEN_TYP,SIDE_OF_ST,SPECIAL_CO,BOROCODE,ZIPCODE,CREATED,MODIFIED,ST_NAME,HN_RNG_SUF,HN_RNG,PHYSICALID,PRE_MODIFI,PRE_DIRECT,PRE_TYPE,POST_TYPE,POST_DIREC,POST_MODIF,FULL_STREE,geometry,250m_to_2018_dev,no_proximity_newdev_x,lat,lon,apt_num,Unnamed: 0,year,no_proximity_newdev_y,BoroID_y,rent_price_cleaned,Co-purchase Allowed,Sublets Allowed,Smoke-free,Bike Room,Swimming Pool,NYC Storm Zone 6,Cats and Dogs Allowed,NYC Storm Zone 4,Pets Allowed,Package Room,Doorman,Full-time Doorman,NYC Storm Zone 3,Children's Playroom,Virtual Doorman,Garden,Parking Available,Concierge,Gym,Laundry in Building,Patio,Parents Buying Allowed,Hot Tub,Garage Parking,NYC Storm Zone 1,Valet,NYC Storm Zone 5,Pied-a-Terre Allowed,Green Building,Live-in Super,Roof Deck,Elevator,Cold Storage,Deck,Waterfront,NYC Storm Zone 2,Storage Available,Community Recreation Facilities,Media Room,has_amenity
367707,303763,3,BROOKLYN,1124,1124,1124,GREENE AVENUE,45930,11221.0,3295,4,3075323.0,4,08/20/2020,09/01/2021,3099977,1124,POINT (-73.92390647497308 40.69342700035282),,N,2,,3,11221.0,02/13/2009 12:00:00 AM +0000,,GREENE,,,96872,,,,AVE,,,GREENE AVE,POINT (-73.92390647497308 40.69342700035282),True,False,-73.92390647497308,40.69342700035282,1.0,731.0,2017.8,False,3.0,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
367707,303763,3,BROOKLYN,1124,1124,1124,GREENE AVENUE,45930,11221.0,3295,4,3075323.0,4,08/20/2020,09/01/2021,3099977,1124,POINT (-73.92390647497308 40.69342700035282),,N,2,,3,11221.0,02/13/2009 12:00:00 AM +0000,,GREENE,,,96872,,,,AVE,,,GREENE AVE,POINT (-73.92390647497308 40.69342700035282),True,False,-73.92390647497308,40.69342700035282,3.0,736.0,2018.2,False,3.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
382632,910126,3,BROOKLYN,83,83,83,DIKEMAN STREET,32730,11231.0,587,20,3395114.0,6,08/02/2017,09/01/2018,9114163,83,POINT (-74.01282832332042 40.67612010822014),,N,1,,3,11231.0,04/13/2011 12:00:00 AM +0000,03/20/2019 12:00:00 AM +0000,DIKEMAN,,,102806,,,,ST,,,DIKEMAN ST,POINT (-74.01282832332042 40.67612010822014),True,False,-74.01282832332042,40.67612010822014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
317416,374520,3,BROOKLYN,1469,1469,1469,ST MARKS AVENUE,80430,11233.0,1452,83,3039070.0,16,01/18/2013,09/15/2013,3047965,1469,POINT (-73.91900656897124 40.67361841338688),,N,1,,3,11233.0,02/13/2009 12:00:00 AM +0000,,ST MARKS,,,89253,,,,AVE,,,ST MARKS AVE,POINT (-73.91900656897124 40.67361841338688),True,False,-73.91900656897123,40.67361841338688,2.0,136.5,2017.3333333333333,False,3.0,2166.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
317416,374520,3,BROOKLYN,1469,1469,1469,ST MARKS AVENUE,80430,11233.0,1452,83,3039070.0,16,01/18/2013,09/15/2013,3047965,1469,POINT (-73.91900656897124 40.67361841338688),,N,1,,3,11233.0,02/13/2009 12:00:00 AM +0000,,ST MARKS,,,89253,,,,AVE,,,ST MARKS AVE,POINT (-73.91900656897124 40.67361841338688),True,False,-73.91900656897123,40.67361841338688,3.0,143.0,2017.2857142857142,False,3.0,2171.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
317416,374520,3,BROOKLYN,1469,1469,1469,ST MARKS AVENUE,80430,11233.0,1452,83,3039070.0,16,01/18/2013,09/15/2013,3047965,1469,POINT (-73.91900656897124 40.67361841338688),,N,1,,3,11233.0,02/13/2009 12:00:00 AM +0000,,ST MARKS,,,89253,,,,AVE,,,ST MARKS AVE,POINT (-73.91900656897124 40.67361841338688),True,False,-73.91900656897123,40.67361841338688,5.0,149.5,2017.3333333333333,False,3.0,2166.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
317416,374520,3,BROOKLYN,1469,1469,1469,ST MARKS AVENUE,80430,11233.0,1452,83,3039070.0,16,01/18/2013,09/15/2013,3047965,1469,POINT (-73.91900656897124 40.67361841338688),,N,1,,3,11233.0,02/13/2009 12:00:00 AM +0000,,ST MARKS,,,89253,,,,AVE,,,ST MARKS AVE,POINT (-73.91900656897124 40.67361841338688),True,False,-73.91900656897123,40.67361841338688,7.0,155.5,2017.3333333333333,False,3.0,2166.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
132700,11788,1,MANHATTAN,223,223,223,EAST 12 STREET,17230,10003.0,468,50,1083080.0,3,11/02/2020,09/01/2021,1008736,223,POINT (-73.98685411729255 40.73154638226837),,N,1,,1,10003.0,04/06/2009 12:00:00 AM +0000,,12,,,4362,,E,,ST,,,E  12 ST,POINT (-73.98685411729255 40.73154638226837),True,False,-73.98685411729255,40.73154638226837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
382418,904711,3,BROOKLYN,541,541,541,GATES AVENUE,43330,11216.0,1809,7501,3391545.0,3,08/12/2020,09/01/2021,9101769,541,POINT (-73.94512023806078 40.68695922775137),,N,1,,3,11216.0,04/15/2011 12:00:00 AM +0000,09/19/2018 12:00:00 AM +0000,GATES,,,68955,,,,AVE,,,GATES AVE,POINT (-73.94512023806078 40.68695922775137),True,False,-73.94512023806078,40.686959227751366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
370497,314770,3,BROOKLYN,187,187,187,HULL STREET,51430,11233.0,1534,48,3041734.0,16,08/07/2018,09/01/2019,3051729,187,POINT (-73.90932779571165 40.67982641404084),,N,1,,3,11233.0,02/13/2009 12:00:00 AM +0000,,HULL,,,95800,,,,ST,,,HULL ST,POINT (-73.90932779571165 40.67982641404084),True,False,-73.90932779571166,40.67982641404084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
226711,941650,2,BRONX,1710,1710,1710,VYSE AVENUE,72320,10460.0,2997,24,2116875.0,3,09/06/2019,11/01/2020,5181688,1710,POINT (-73.88598651271805 40.836487486751714),,N,2,,2,10460.0,06/07/2017 12:00:00 AM +0000,,VYSE,,,52819,,,,AVE,,,VYSE AVE,POINT (-73.88598651271805 40.83648748675171),True,False,-73.88598651271805,40.83648748675171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
119004,3943,1,MANHATTAN,2121,2121,2121,FREDERICK DOUGLASS BOULEVARD,10810,10026.0,1848,17,1055838.0,10,02/02/2021,09/01/2021,1046364,2121,POINT (-73.95619671915856 40.80359254493265),,N,1,,1,10026.0,04/06/2009 12:00:00 AM +0000,,FREDERICK DOUGLASS,,,19284,,,,BLVD,,,FREDERICK DOUGLASS BLVD,POINT (-73.95619671915856 40.80359254493265),True,False,-73.95619671915857,40.80359254493265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
821127,297786,3,BROOKLYN,2120,2120,2120,FULTON STREET,42730,11233.0,1551,112,3042226.0,16,10/17/2020,09/01/2021,3052405,2120,POINT (-73.91236652428877 40.67823318851768),,N,2,,3,11233.0,02/13/2009 12:00:00 AM +0000,08/16/2018 12:00:00 AM +0000,FULTON,,,39143,,,,ST,,,FULTON ST,POINT (-73.91236652428877 40.67823318851768),True,False,-73.91236652428877,40.67823318851768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
225787,903374,2,BRONX,1475,1475,1475,GRAND CONCOURSE,36420,10452.0,2834,1,2116441.0,4,10/05/2020,09/01/2021,9111148,1475,POINT (-73.91359126185942 40.84079946955361),,N,1,,2,10452.0,04/13/2011 12:00:00 AM +0000,,GRAND,,,35511,,,,CONC,,,GRAND CONC,POINT (-73.91359126185942 40.84079946955361),True,False,-73.91359126185942,40.84079946955361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
379771,877610,3,BROOKLYN,101,101,101,CORNELIA STREET,29530,11221.0,3374,39,3390329.0,4,11/27/2018,09/01/2019,9213319,101,POINT (-73.91592247857729 40.69002811995196),,N,1,,3,11221.0,06/15/2011 12:00:00 AM +0000,10/05/2012 12:00:00 AM +0000,CORNELIA,,,89697,,,,ST,,,CORNELIA ST,POINT (-73.91592247857729 40.69002811995196),True,False,-73.9159224785773,40.69002811995196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
382522,907109,3,BROOKLYN,381,381,381,PALMETTO STREET,69030,11237.0,3345,41,3400879.0,4,12/04/2020,09/01/2021,10169516,381,POINT (-73.91179846606792 40.69891172703976),,N,1,,3,11237.0,09/28/2017 12:00:00 AM +0000,12/06/2017 12:00:00 AM +0000,PALMETTO,,,66335,,,,ST,,,PALMETTO ST,POINT (-73.91179846606792 40.69891172703976),True,False,-73.91179846606792,40.69891172703976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
143608,4646,1,MANHATTAN,340,340,340,9 AVENUE,10910,10001.0,753,5,1013468.0,4,07/16/2020,09/01/2021,1016755,340,POINT (-73.99821668760926 40.75046891308692),,N,2,,1,10001.0,04/06/2009 12:00:00 AM +0000,,9,,,1399,,,,AVE,,,9 AVE,POINT (-73.99821668760926 40.75046891308692),True,False,-73.99821668760926,40.75046891308692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
129996,4946,1,MANHATTAN,112,112,112,10 AVENUE,11010,10011.0,714,63,1012544.0,4,09/17/2020,09/01/2021,1015783,458,POINT (-74.00657697483264 40.74386259918081),,N,1,,1,10011.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,17,,,758,,W,,ST,,,W  17 ST,POINT (-74.00657697483264 40.74386259918081),True,False,-74.00657697483264,40.743862599180815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
201009,45564,2,BRONX,1890,1890,1890,ANDREWS AVENUE SOUTH,8820,10453.0,2879,28,2009053.0,5,09/17/2019,11/01/2020,2016292,1890,POINT (-73.91377828994372 40.85342922533716),,N,2,,2,10453.0,03/16/2009 12:00:00 AM +0000,,ANDREWS,,,87795,,,,AVE,S,,ANDREWS AVE S,POINT (-73.91377828994372 40.85342922533716),True,False,-73.91377828994372,40.85342922533716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
319421,218825,3,BROOKLYN,651,651,651,CENTRAL AVENUE,25330,11207.0,3441,3,3079999.0,4,09/16/2020,09/01/2021,3106179,651,POINT (-73.90666202834863 40.68770799095119),,N,1,,3,11207.0,02/13/2009 12:00:00 AM +0000,,CENTRAL,,,69657,,,,AVE,,,CENTRAL AVE,POINT (-73.90666202834863 40.68770799095119),True,False,-73.90666202834862,40.68770799095118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
319043,348969,3,BROOKLYN,18,18,18,ORIENT AVENUE,68430,11211.0,2912,14,3070270.0,1,08/28/2020,09/01/2021,3091299,18,POINT (-73.93958490418058 40.71504816323578),,N,2,,3,11211.0,02/13/2009 12:00:00 AM +0000,,ORIENT,,,165189,,,,AVE,,,ORIENT AVE,POINT (-73.93958490418058 40.71504816323578),True,False,-73.93958490418058,40.715048163235785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
334924,325376,3,BROOKLYN,86,86,86,LEXINGTON AVENUE,55730,11238.0,1970,19,3056416.0,3,09/10/2019,11/01/2020,3071263,86,POINT (-73.95855200477779 40.686678923930735),,N,2,,3,11238.0,02/13/2009 12:00:00 AM +0000,,LEXINGTON,,,63794,,,,AVE,,,LEXINGTON AVE,POINT (-73.95855200477779 40.68667892393074),True,False,-73.9585520047778,40.686678923930735,3.0,1026.5,2018.0,False,3.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
334924,325376,3,BROOKLYN,86,86,86,LEXINGTON AVENUE,55730,11238.0,1970,19,3056416.0,3,09/10/2019,11/01/2020,3071263,86,POINT (-73.95855200477779 40.686678923930735),,N,2,,3,11238.0,02/13/2009 12:00:00 AM +0000,,LEXINGTON,,,63794,,,,AVE,,,LEXINGTON AVE,POINT (-73.95855200477779 40.68667892393074),True,False,-73.9585520047778,40.686678923930735,4.0,1030.5,2018.0,False,3.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
319805,331489,3,BROOKLYN,1109,1109,1109,MANHATTAN AVENUE,58330,11222.0,2487,41,3336603.0,1,11/21/2020,09/01/2021,3082334,1109,POINT (-73.9554364472532 40.73638188333364),,N,1,,3,11222.0,02/13/2009 12:00:00 AM +0000,06/02/2014 12:00:00 AM +0000,MANHATTAN,,,44552,,,,AVE,,,MANHATTAN AVE,POINT (-73.95543644725321 40.73638188333364),True,False,-73.95543644725319,40.73638188333364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
810879,308360,3,BROOKLYN,155,155,155,HART STREET,47630,11206.0,1768,73,3049199.0,3,10/19/2020,09/01/2021,3061642,155,POINT (-73.94508546752577 40.69373125253852),,N,1,,3,11206.0,02/13/2009 12:00:00 AM +0000,,HART,,,45702,,,,ST,,,HART ST,POINT (-73.94508546752577 40.69373125253852),True,False,-73.94508546752577,40.69373125253853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
106366,38563,1,MANHATTAN,273,273,273,WEST 118 STREET,36130,10026.0,1924,8,1058415.0,10,11/18/2020,09/01/2021,1048938,273,POINT (-73.95360578633816 40.80549233871815),,N,2,,1,10026.0,04/06/2009 12:00:00 AM +0000,,118,,,21778,,W,,ST,,,W  118 ST,POINT (-73.95360578633816 40.80549233871815),True,False,-73.95360578633816,40.805492338718146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
816723,299952,3,BROOKLYN,601,601,601,GEORGIA AVENUE,43730,11207.0,3838,9,3085489.0,5,12/07/2018,09/01/2019,3115457,601,POINT (-73.89504083041946 40.66170070185382),,N,1,,3,11207.0,02/13/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,GEORGIA,,,79420,,,,AVE,,,GEORGIA AVE,POINT (-73.89504083041946 40.66170070185382),True,False,-73.89504083041946,40.66170070185382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
360437,299298,3,BROOKLYN,278,278,278,GATES AVENUE,43330,11216.0,1986,11,3057007.0,3,06/13/1995,03/31/1996,3072009,278,POINT (-73.95580369369922 40.685468813952816),,N,2,,3,11216.0,02/13/2009 12:00:00 AM +0000,,GATES,,,68958,,,,AVE,,,GATES AVE,POINT (-73.95580369369922 40.68546881395282),True,False,-73.95580369369922,40.685468813952816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203161,81459,2,BRONX,2020,2020,2020,GRAND AVENUE,36320,10453.0,2870,20,2008630.0,5,09/28/2020,09/01/2021,2015592,2020,POINT (-73.9096828981646 40.853512935313056),,N,2,,2,10453.0,03/16/2009 12:00:00 AM +0000,,GRAND,,,65112,,,,AVE,,,GRAND AVE,POINT (-73.9096828981646 40.85351293531306),True,False,-73.90968289816459,40.853512935313056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
354837,314778,3,BROOKLYN,195,195,195,HULL STREET,51430,11233.0,1534,43,3041731.0,16,09/03/2020,09/01/2021,3051726,195,POINT (-73.90901448604525 40.67986545700182),,N,1,,3,11233.0,02/13/2009 12:00:00 AM +0000,,HULL,,,95800,,,,ST,,,HULL ST,POINT (-73.90901448604525 40.67986545700182),True,False,-73.90901448604525,40.67986545700182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
112534,37870,1,MANHATTAN,217,217,219,WEST 111 STREET,35990,10026.0,1827,20,1055079.0,10,11/05/2020,09/01/2021,1045621,217,POINT (-73.95589967349366 40.80058115624793),,N,2,,1,10026.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,111,,,19314,,W,,ST,,,W  111 ST,POINT (-73.95589967349366 40.80058115624793),True,False,-73.95589967349365,40.80058115624793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
207838,109437,2,BRONX,1231,1231,1231,SHERIDAN AVENUE,64620,10456.0,2457,23,2002771.0,4,11/21/2019,11/01/2020,2005045,1231,POINT (-73.91595109258336 40.83499550918008),,N,1,,2,10456.0,03/16/2009 12:00:00 AM +0000,03/22/2018 12:00:00 AM +0000,SHERIDAN,,,183637,,,,AVE,,,SHERIDAN AVE,POINT (-73.91595109258336 40.83499550918008),True,False,-73.91595109258336,40.834995509180075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
144439,979217,1,MANHATTAN,175,175,175,DELANCEY STREET,16310,10002.0,347,7501,1089451.0,3,11/24/2020,09/01/2021,5193926,171,POINT (-73.9856219364552 40.717219183732716),,N,2,,1,10002.0,09/04/2019 12:00:00 AM +0000,,DELANCEY,,,4164,,,,ST,,,DELANCEY ST,POINT (-73.9856219364552 40.71721918373272),True,False,-73.9856219364552,40.717219183732716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
329878,337330,3,BROOKLYN,180,180,180,MILFORD STREET,60930,11208.0,4008,31,3089063.0,5,10/06/2020,09/01/2021,3120516,180,POINT (-73.8773737173916 40.67514694415814),,N,2,,3,11208.0,02/13/2009 12:00:00 AM +0000,,MILFORD,,,78814,,,,ST,,,MILFORD ST,POINT (-73.87737371739161 40.67514694415814),True,False,-73.87737371739159,40.675146944158136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
386019,331540,3,BROOKLYN,146,146,146,MANHATTAN AVENUE,58330,11206.0,3052,7,3071110.0,1,11/08/2020,09/01/2021,3093181,146,POINT (-73.9448617851709 40.707746169795556),,N,2,,3,11206.0,02/13/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,MANHATTAN,,,44520,,,,AVE,,,MANHATTAN AVE,POINT (-73.9448617851709 40.70774616979556),True,False,-73.94486178517091,40.70774616979556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
371042,807755,3,BROOKLYN,139,131,139,SOUTH 4 STREET,18630,11211.0,2431,1,3063265.0,1,12/15/2020,09/01/2021,3081434,139,POINT (-73.96265550336032 40.71190180867316),,N,1,,3,11211.0,02/13/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,4,,,84866,,S,,ST,,,S  4 ST,POINT (-73.96265550336032 40.71190180867316),True,False,-73.96265550336031,40.711901808673154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
366574,308733,3,BROOKLYN,751,751,751,HART STREET,47630,11237.0,3219,51,3073198.0,4,01/06/2021,09/01/2021,3097093,751,POINT (-73.92436459821411 40.70043815188908),,N,1,,3,11237.0,02/13/2009 12:00:00 AM +0000,,HART,,,73014,,,,ST,,,HART ST,POINT (-73.92436459821411 40.70043815188908),True,False,-73.92436459821411,40.700438151889074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
387517,976236,3,BROOKLYN,1631,1631,1631,PACIFIC STREET,0,,1334,45,3418423.0,8,08/03/2020,09/01/2021,5188270,1631,POINT (-73.93659593359885 40.677072516842614),,N,1,,3,11213.0,08/24/2018 12:00:00 AM +0000,,PACIFIC,,,38533,,,,ST,,,PACIFIC ST,POINT (-73.93659593359885 40.67707251684261),True,False,-73.93659593359884,40.67707251684261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
137666,39841,1,MANHATTAN,40,40,42,WEST 127 STREET,36310,10027.0,1724,53,1053580.0,10,07/19/2019,11/01/2020,1043336,40,POINT (-73.94294388838397 40.808289234089905),,R,1,,1,10027.0,04/06/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,127,,42,92374,,W,,ST,,,W  127 ST,POINT (-73.94294388838397 40.80828923408991),True,False,-73.94294388838397,40.808289234089905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
143316,929104,1,MANHATTAN,3333A,3333A,3333A,BROADWAY,13610,10031.0,2001,9005,1085412.0,9,08/17/2020,09/01/2021,5169356,3333,POINT (-73.95787676659494 40.819761382674216),A,N,1,,1,10031.0,01/19/2016 12:00:00 AM +0000,08/21/2018 12:00:00 AM +0000,BROADWAY,,,2884,,,,,,,BROADWAY,POINT (-73.95787676659494 40.81976138267422),True,False,-73.95787676659494,40.819761382674216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
353507,366742,3,BROOKLYN,180,180,180,SCHAEFER STREET,75230,11207.0,3429,21,3079491.0,4,08/31/2020,09/01/2021,3105533,180,POINT (-73.9078545470111 40.68945836041476),,N,2,,3,11207.0,02/13/2009 12:00:00 AM +0000,,SCHAEFER,,,89172,,,,ST,,,SCHAEFER ST,POINT (-73.9078545470111 40.68945836041476),True,False,-73.90785454701108,40.68945836041476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
385341,894992,3,BROOKLYN,620,620,620,MILLER AVENUE,61030,11207.0,3827,29,3391672.0,5,10/23/2018,09/01/2019,9101894,620,POINT (-73.88958046567056 40.66525333033077),,N,2,,3,11207.0,04/15/2011 12:00:00 AM +0000,,MILLER,,,73703,,,,AVE,,,MILLER AVE,POINT (-73.88958046567056 40.66525333033077),True,False,-73.88958046567056,40.66525333033077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
331524,371932,3,BROOKLYN,127,127,127,SOUTH 2 STREET,78230,11249.0,2405,34,3062945.0,1,09/11/2019,11/01/2020,3080909,127,POINT (-73.96256853939478 40.71358174666967),,N,1,,3,11249.0,02/13/2009 12:00:00 AM +0000,,2,,,85040,,S,,ST,,,S  2 ST,POINT (-73.96256853939478 40.71358174666967),True,False,-73.96256853939478,40.713581746669675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
203360,53106,2,BRONX,3505,3501,3505,BRUCKNER BOULEVARD,15920,10461.0,4178,26,2046341.0,10,11/01/2020,09/01/2021,2051007,3505,POINT (-73.82709377453551 40.8470000416027),,N,1,,2,10461.0,03/16/2009 12:00:00 AM +0000,06/26/2009 12:00:00 AM +0000,BRUCKNER,,,41600,,,,BLVD,,,BRUCKNER BLVD,POINT (-73.82709377453551 40.8470000416027),True,False,-73.82709377453551,40.847000041602705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
228210,995569,2,BRONX,27,27,27,BUCHANAN PLACE,16220,10453.0,3196,66,2128894.0,5,10/21/2020,09/01/2021,5200352,27,POINT (-73.90539288171276 40.858193298008636),,N,2,,2,10453.0,09/02/2020 12:00:00 AM +0000,,BUCHANAN,,,40012,,,,PL,,,BUCHANAN PL,POINT (-73.90539288171276 40.85819329800864),True,False,-73.90539288171276,40.85819329800864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
999995,552683,4,QUEENS,222-33,222-33,222-33,143 ROAD,22835,11413.0,13086,57,4281201.0,13,09/22/2017,09/01/2018,312134,222-33,POINT (-73.75365429483165 40.66665011017028),,Q,1,,4,11413.0,09/23/2008 12:00:00 AM +0000,,143,,,97512,,,,RD,,,143 RD,POINT (-73.75365429483165 40.66665011017028),True,False,-73.75365429483166,40.66665011017028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
819641,210480,3,BROOKLYN,776,776,776,BLAKE AVENUE,19830,11207.0,4057,23,3089969.0,5,03/05/2019,09/01/2019,3122242,776,POINT (-73.88986163999677 40.66845751753644),,N,2,,3,11207.0,02/13/2009 12:00:00 AM +0000,,BLAKE,,,73085,,,,AVE,,,BLAKE AVE,POINT (-73.88986163999677 40.66845751753644),True,False,-73.88986163999677,40.66845751753644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
332498,327603,3,BROOKLYN,104,104,104,LINDEN STREET,56330,11221.0,3332,11,3076264.0,4,01/11/2007,10/01/2007,3101284,104,POINT (-73.91964163584512 40.69295672582453),,N,2,,3,11221.0,02/13/2009 12:00:00 AM +0000,,LINDEN,,,72328,,,,ST,,,LINDEN ST,POINT (-73.91964163584512 40.69295672582453),True,False,-73.91964163584512,40.69295672582453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
