,date,descr,rent_price,address,BIN,rooms,bedrooms,bath,apt_num,amenities,year,no_proximity_newdev
540,2017-04-24,Price decreased by 9%,"$2,000  ↓",1180+bushwick+avenue+brooklyn,3077455.0,4 rooms,2 beds,1 bath,3,[],2017.0,False
541,2017-04-19,Price increased by 5%,"$2,199  ↑",1180+bushwick+avenue+brooklyn,3077455.0,4 rooms,2 beds,1 bath,3,[],2017.0,False
542,2017-04-04,Later Listed by Real Team Brokerage,"$2,000",1180+bushwick+avenue+brooklyn,3077455.0,4 rooms,2 beds,1 bath,3,[],2017.0,False
543,2017-03-24,Later Listed by At Home Realty NY LLC,"$2,100",1180+bushwick+avenue+brooklyn,3077455.0,4 rooms,2 beds,1 bath,3,[],2017.0,False
544,2017-03-22,Listed by Brooklyn Rentals NYC,"$2,100",1180+bushwick+avenue+brooklyn,3077455.0,4 rooms,2 beds,1 bath,3,[],2017.0,False
545,2019-12-19,Off market temporarily,"$1,450",12+bleecker+street+brooklyn,3075584.0,4 rooms,2 beds,1 bath,7,[],2019.0,False
546,2019-12-13,Later Listed by Keller Williams Realty Landmark II,"$1,450",12+bleecker+street+brooklyn,3075584.0,4 rooms,2 beds,1 bath,7,[],2019.0,False
547,2017-09-13,Listing rented,"$1,850",12+bleecker+street+brooklyn,3075584.0,4 rooms,2 beds,1 bath,7,[],2017.0,False
548,2017-09-09,"Listed by Ivory Real Estate Group, LLC","$1,850",12+bleecker+street+brooklyn,3075584.0,4 rooms,2 beds,1 bath,7,[],2017.0,False
549,2019-03-14,Listing is no longer available on StreetEasy,"$2,500",507+east+83+street+manhattan,1051184.0,4 rooms,2 beds,1 bath,5,[],2019.0,True
550,2019-03-07,Price decreased by 6%,"$2,500  ↓",507+east+83+street+manhattan,1051184.0,4 rooms,2 beds,1 bath,5,[],2019.0,True
551,2019-02-25,Listed by Citi Habitats,"$2,650",507+east+83+street+manhattan,1051184.0,4 rooms,2 beds,1 bath,5,[],2019.0,True
552,2019-02-20,LG Fairmont Group Listing is no longer available on StreetEasy,"$2,650",507+east+83+street+manhattan,1051184.0,4 rooms,2 beds,1 bath,5,[],2019.0,True
553,2016-08-22,Bold New York Listing rented,"$2,950",507+east+83+street+manhattan,1051184.0,4 rooms,2 beds,1 bath,5,[],2016.0,True
554,2016-08-04,Previously Listed by Bold New York,"$2,950",507+east+83+street+manhattan,1051184.0,4 rooms,2 beds,1 bath,5,[],2016.0,True
555,2019-06-17,Delisted,"$2,250",25-27+36+street+queens,4010081.0,895 ft²,$30 per ft²,5 rooms,5,[],2019.0,True
556,2019-06-10,Listed by Astor Realty,"$2,250",25-27+36+street+queens,4010081.0,895 ft²,$30 per ft²,5 rooms,5,[],2019.0,True
557,2017-06-15,Astor Realty Listing rented,"$2,200",25-27+36+street+queens,4010081.0,895 ft²,$30 per ft²,5 rooms,5,[],2017.0,True
558,2017-06-08,Previously Listed by Astor Realty,"$2,200",25-27+36+street+queens,4010081.0,895 ft²,$30 per ft²,5 rooms,5,[],2017.0,True
559,2019-06-17,Delisted by Astor Realty,"$2,250",25-27+36+street+queens,4010081.0,725 ft²,$36 per ft²,5 rooms,6,[],2019.0,True
560,2019-06-10,Later Listed by Astor Realty,"$2,250",25-27+36+street+queens,4010081.0,725 ft²,$36 per ft²,5 rooms,6,[],2019.0,True
561,2017-06-15,Listing rented,"$2,200",25-27+36+street+queens,4010081.0,725 ft²,$36 per ft²,5 rooms,6,[],2017.0,True
562,2017-06-10,Listing entered contract,"$2,200",25-27+36+street+queens,4010081.0,725 ft²,$36 per ft²,5 rooms,6,[],2017.0,True
563,2017-06-08,Listed by Astor Realty,"$2,200",25-27+36+street+queens,4010081.0,725 ft²,$36 per ft²,5 rooms,6,[],2017.0,True
564,2019-10-24,"Think Properties Listing is no longer available on StreetEasy Last priced at $2,050","$2,050",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
565,2019-10-18,Delisted,"$2,050",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
566,2019-10-15,Price decreased by 5%,"$2,050  ↓",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
567,2019-10-14,Price decreased by 4%,"$2,150  ↓",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
568,2019-10-10,Off market temporarily,"$2,300",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
569,2019-10-09,"Listed by Thomas J Kelly, LREB","$2,250",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
570,2019-10-01,Previously Listed by Aida Home Realty,"$2,300",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
571,2019-09-24,Previously Listed by Think Properties,"$2,250",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
572,2019-09-23,Previously Listed by NY Space Finders Inc,"$2,250",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2019.0,True
573,2017-11-25,"Delisted by Johanna Vasiliadis, LREB","$2,000",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2017.0,True
574,2017-11-18,"Previously Listed by Johanna Vasiliadis, LREB","$2,000",44-07+30+avenue+queens,4012142.0,800 ft²,$30 per ft²,4 rooms,1,[],2017.0,True
575,2019-10-09,"Ulas Real Estates Inc Listing rented Last priced at $2,300","$2,300",208+green+street+brooklyn,3064190.0,700 ft²,$30 per ft²,3 rooms,1,['NYC Storm Zone 2'],2019.0,False
576,2019-09-24,Previously Listed by Ulas Real Estates Inc,"$2,100",208+green+street+brooklyn,3064190.0,700 ft²,$30 per ft²,3 rooms,1,['NYC Storm Zone 2'],2019.0,False
577,2017-10-24,Ulas Real Estates Inc Listing rented,"$2,000",208+green+street+brooklyn,3064190.0,700 ft²,$30 per ft²,3 rooms,1,['NYC Storm Zone 2'],2017.0,False
578,2017-10-17,Previously Listed by Ulas Real Estates Inc,"$2,000",208+green+street+brooklyn,3064190.0,700 ft²,$30 per ft²,3 rooms,1,['NYC Storm Zone 2'],2017.0,False
579,2019-10-09,"Ulas Real Estates Inc Listing rented Last priced at $2,300","$2,300",208+green+street+brooklyn,3064190.0,750 ft²,$32 per ft²,3 rooms,2,['NYC Storm Zone 2'],2019.0,False
580,2019-09-24,Later Listed by Ulas Real Estates Inc,"$2,100",208+green+street+brooklyn,3064190.0,750 ft²,$32 per ft²,3 rooms,2,['NYC Storm Zone 2'],2019.0,False
581,2017-10-24,Listing rented,"$2,000",208+green+street+brooklyn,3064190.0,750 ft²,$32 per ft²,3 rooms,2,['NYC Storm Zone 2'],2017.0,False
582,2017-10-17,Listed by Ulas Real Estates Inc,"$2,000",208+green+street+brooklyn,3064190.0,750 ft²,$32 per ft²,3 rooms,2,['NYC Storm Zone 2'],2017.0,False
583,2019-10-09,Listing rented,"$2,300",208+green+street+brooklyn,3064190.0,700 ft²,$39 per ft²,3 rooms,3,['NYC Storm Zone 2'],2019.0,False
584,2019-10-07,Price increased by 10%,"$2,300  ↑",208+green+street+brooklyn,3064190.0,700 ft²,$39 per ft²,3 rooms,3,['NYC Storm Zone 2'],2019.0,False
585,2019-10-06,Re-listed by Ulas Real Estates Inc,"$2,100",208+green+street+brooklyn,3064190.0,700 ft²,$39 per ft²,3 rooms,3,['NYC Storm Zone 2'],2019.0,False
586,2019-09-28,Off market temporarily,"$2,100",208+green+street+brooklyn,3064190.0,700 ft²,$39 per ft²,3 rooms,3,['NYC Storm Zone 2'],2019.0,False
587,2019-09-24,Listed by Ulas Real Estates Inc,"$2,100",208+green+street+brooklyn,3064190.0,700 ft²,$39 per ft²,3 rooms,3,['NYC Storm Zone 2'],2019.0,False
588,2017-10-24,Ulas Real Estates Inc Listing rented,"$2,000",208+green+street+brooklyn,3064190.0,700 ft²,$39 per ft²,3 rooms,3,['NYC Storm Zone 2'],2017.0,False
589,2017-10-17,Previously Listed by Ulas Real Estates Inc,"$2,000",208+green+street+brooklyn,3064190.0,700 ft²,$39 per ft²,3 rooms,3,['NYC Storm Zone 2'],2017.0,False
590,2019-02-22,Douglas Elliman Listing rented,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2019.0,False
591,2019-02-15,Later Listed by Douglas Elliman,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2019.0,False
592,2019-02-07,Bond New York Listing is no longer available on StreetEasy,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2019.0,False
593,2019-02-05,Later Listed by Bond New York,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2019.0,False
594,2019-01-14,Delisted by LG Realty Solutions Inc,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2019.0,False
595,2019-01-09,Later Listed by Citi Habitats,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2019.0,False
596,2019-01-05,Later Listed by LG Realty Solutions Inc,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2019.0,False
597,2017-12-19,Price decreased by 7%,"$2,800  ↓",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2017.0,False
598,2017-11-22,Listed by Bond New York,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,2,[],2017.0,False
599,2019-02-22,Douglas Elliman Listing rented,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
600,2019-02-15,Later Listed by Douglas Elliman,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
601,2019-02-07,Bond New York Listing is no longer available on StreetEasy,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
602,2019-02-05,Later Listed by Bond New York,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
603,2019-01-14,Delisted,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
604,2019-01-09,Later Listed by Citi Habitats,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
605,2019-01-05,Listed by LG Realty Solutions Inc,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2019.0,False
606,2017-11-22,Previously Listed by Bond New York,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,4,[],2017.0,False
607,2019-02-22,Listing rented,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2019.0,False
608,2019-02-15,Listed by Douglas Elliman,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2019.0,False
609,2019-02-07,Bond New York Listing is no longer available on StreetEasy,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2019.0,False
610,2019-02-05,Previously Listed by Bond New York,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2019.0,False
611,2019-01-14,Delisted by LG Realty Solutions Inc,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2019.0,False
612,2019-01-09,Previously Listed by Citi Habitats,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2019.0,False
613,2019-01-05,Previously Listed by LG Realty Solutions Inc,"$2,800",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2019.0,False
614,2017-11-22,Previously Listed by Bond New York,"$3,000",419+west+129+street+manhattan,1059611.0,5 rooms,3 beds,1 bath,5,[],2017.0,False
615,2019-09-26,"Compass Listing rented Last priced at $11,000","$11,000",9+east+62+street+manhattan,1040887.0,"1,923 ft²",$58 per ft²,5.5 rooms,1,['Elevator'],2019.0,True
616,2019-08-19,Later Listed by Compass,"$10,995",9+east+62+street+manhattan,1040887.0,"1,923 ft²",$58 per ft²,5.5 rooms,1,['Elevator'],2019.0,True
617,2017-12-28,"Corcoran Listing rented Last priced at $9,200","$9,200",9+east+62+street+manhattan,1040887.0,"1,923 ft²",$58 per ft²,5.5 rooms,1,['Elevator'],2017.0,True
618,2017-09-21,Later Listed by Corcoran,"$9,995",9+east+62+street+manhattan,1040887.0,"1,923 ft²",$58 per ft²,5.5 rooms,1,['Elevator'],2017.0,True
619,2017-09-13,Corcoran Listing rented,"$11,500",9+east+62+street+manhattan,1040887.0,"1,923 ft²",$58 per ft²,5.5 rooms,1,['Elevator'],2017.0,True
620,2017-05-21,Later Listed by Corcoran,"$11,500",9+east+62+street+manhattan,1040887.0,"1,923 ft²",$58 per ft²,5.5 rooms,1,['Elevator'],2017.0,True
621,2017-02-23,Later Listed by Corcoran,"$11,500",9+east+62+street+manhattan,1040887.0,"1,923 ft²",$58 per ft²,5.5 rooms,1,['Elevator'],2017.0,True
622,2019-09-26,"Compass Listing rented Last priced at $11,000","$11,000",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$76 per ft²,5 rooms,3,['Elevator'],2019.0,True
623,2019-08-19,Later Listed by Compass,"$10,995",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$76 per ft²,5 rooms,3,['Elevator'],2019.0,True
624,2017-12-28,"Corcoran Listing rented Last priced at $9,200","$9,200",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$76 per ft²,5 rooms,3,['Elevator'],2017.0,True
625,2017-09-21,Later Listed by Corcoran,"$9,995",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$76 per ft²,5 rooms,3,['Elevator'],2017.0,True
626,2017-09-13,Corcoran Listing rented,"$11,500",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$76 per ft²,5 rooms,3,['Elevator'],2017.0,True
627,2017-05-21,Later Listed by Corcoran,"$11,500",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$76 per ft²,5 rooms,3,['Elevator'],2017.0,True
628,2017-02-23,Later Listed by Corcoran,"$11,500",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$76 per ft²,5 rooms,3,['Elevator'],2017.0,True
629,2019-09-26,"Compass Listing rented Last priced at $11,000","$11,000",9+east+62+street+manhattan,1040887.0,"2,000 ft²",$77 per ft²,5.5 rooms,6,['Elevator'],2019.0,True
